DynoWare,Version 2.5.1.2
Path:,C:\Users\Administrator\Desktop\20180315\
Filename:,6-n6000f600ap3ae25.dwd
Config ID:,6-n6000f600ap3ae25.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:, 
Time:, 
Sampling rate [Hz]:,10000
Measuring time [s]:,50
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,500001
Cycle interval:,0
Cycle No:,1
Time,Fx,Fy,Fz
s,N,N,N
5.1701,252.777,35.4309,100.433
5.1702,238.586,31.0364,108.765
5.1703,228.516,34.5154,118.378
5.1704,229.98,43.0298,124.237
5.1705,233.093,61.4319,111.694
5.1706,243.53,85.5103,99.2432
5.1707,251.587,109.955,85.6018
5.1708,249.39,129.456,78.186
5.1709,241.699,142.456,77.6367
5.171,225.403,154.541,83.9539
5.1711,202.332,160.126,81.8481
5.1712,177.338,158.478,81.1157
5.1713,154.633,154.083,87.616
5.1714,135.406,150.33,89.2639
5.1715,127.441,148.682,89.3555
5.1716,126.251,150.604,83.1299
5.1717,137.878,148.041,89.1724
5.1718,151.062,137.146,52.3682
5.1719,127.625,94.574,11.6272
5.172,87.1582,-0.732422,22.3389
5.1721,35.1563,-100.525,37.3535
5.1722,-38.3606,-155.182,47.1497
5.1723,-111.237,-170.746,33.0505
5.1724,-162.964,-156.464,46.6003
5.1725,-176.422,-120.483,48.5229
5.1726,-152.344,-82.9468,56.6711
5.1727,-90.4541,-46.7834,63.6292
5.1728,-24.0784,-28.3813,62.7136
5.1729,26.825,-42.2974,58.4106
5.173,86.2427,-80.0171,59.8755
5.1731,137.238,-115.723,59.7839
5.1732,149.689,-141.724,64.6362
5.1733,127.533,-164.154,68.9392
5.1734,103.455,-171.387,61.8896
5.1735,75.4395,-160.309,44.7693
5.1736,53.1921,-128.723,38.9099
5.1737,35.9802,-92.1936,32.135
5.1738,26.9165,-67.1997,31.8604
5.1739,38.9099,-53.009,35.5225
5.174,66.1011,-66.1011,52.5513
5.1741,95.8557,-90.3625,63.6292
5.1742,126.617,-111.328,74.6155
5.1743,156.189,-125.061,79.2847
5.1744,179.352,-132.202,71.9604
5.1745,189.148,-118.378,59.6008
5.1746,184.937,-82.9468,52.2766
5.1747,170.288,-38.5437,49.6216
5.1748,142.273,-9.97925,48.5229
5.1749,116.364,6.5918,45.8679
5.175,94.8486,10.7117,48.3398
5.1751,81.2073,1.46484,49.1638
5.1752,82.9468,-12.6343,51.3611
5.1753,96.405,-21.4233,56.2134
5.1754,110.321,-23.8953,61.9812
5.1755,122.864,-10.7117,55.2063
5.1756,134.949,16.6626,49.53
5.1757,143.646,45.1355,42.0227
5.1758,134.399,59.6924,36.3464
5.1759,113.251,66.1926,26.3672
5.176,88.4399,67.1082,18.3105
5.1761,57.0374,52.4597,10.3455
5.1762,14.6484,30.8533,12.4512
5.1763,-20.5994,16.2048,20.5994
5.1764,-33.2336,16.2964,20.05
5.1765,-23.6206,25.4517,23.4375
5.1766,3.66211,37.0789,34.9731
5.1767,53.1921,34.0576,84.3201
5.1768,77.3621,-0.549316,109.68
5.1769,31.311,-70.5872,105.743
5.177,-50.1709,-146.393,92.5598
5.1771,-126.16,-213.776,82.7637
5.1772,-198.578,-274.292,80.5664
5.1773,-227.783,-325.012,93.4753
5.1774,-209.473,-341.675,118.103
5.1775,-173.676,-321.167,133.118
5.1776,-106.842,-275.848,129.822
5.1777,-19.3176,-226.776,127.899
5.1778,59.1431,-190.796,124.42
5.1779,120.117,-175.69,117.828
5.178,166.534,-178.894,117.188
5.1781,184.937,-202.24,114.258
5.1782,183.746,-243.713,110.138
5.1783,174.408,-280.151,103.18
5.1784,160.126,-298.096,87.4329
5.1785,157.379,-279.877,84.5032
5.1786,163.696,-240.234,79.1931
5.1787,171.021,-199.219,72.4182
5.1788,190.521,-173.126,75.3479
5.1789,218.536,-145.294,80.5664
5.179,246.277,-129.547,91.2781
5.1791,262.39,-132.202,93.1091
5.1792,274.658,-143.921,102.081
5.1793,288.3,-149.506,115.265
5.1794,296.082,-149.231,114.441
5.1795,297.729,-130.646,106.842
5.1796,294.891,-97.4121,103.088
5.1797,291.229,-65.8264,100.159
5.1798,291.412,-36.438,94.0247
5.1799,285.095,3.57056,90.6372
5.18,273.193,28.7476,98.6938
5.1801,252.869,38.5437,103.729
5.1802,238.861,39.4592,112.518
5.1803,229.889,38.9099,119.385
5.1804,232.178,50.2625,122.04
5.1805,235.565,66.4673,108.032
5.1806,244.995,84.9609,98.5107
5.1807,245.728,107.3,93.8416
5.1808,244.629,119.568,89.2639
5.1809,237.854,139.252,81.2073
5.181,220.184,152.344,81.5735
5.1811,194.916,156.372,82.1228
5.1812,172.668,157.196,86.1511
5.1813,152.161,154.541,92.8345
5.1814,139.893,152.802,91.0034
5.1815,133.301,153.717,88.9893
5.1816,132.385,148.407,83.2214
5.1817,142.09,142.548,80.5664
5.1818,150.513,130.829,55.6641
5.1819,126.709,94.3909,14.1907
5.182,81.9397,5.0354,22.8882
5.1821,23.0713,-97.7783,33.1421
5.1822,-51.3611,-156.372,35.7971
5.1823,-112.244,-164.612,30.4871
5.1824,-150.146,-141.724,43.2129
5.1825,-163.147,-110.138,48.5229
5.1826,-139.343,-82.6721,58.5022
5.1827,-84.137,-56.3049,61.7065
5.1828,-23.1628,-37.1704,57.4036
5.1829,28.656,-42.0227,50.2625
5.183,84.2285,-76.7212,56.1218
5.1831,127.533,-113.251,58.96
5.1832,139.16,-134.583,60.4248
5.1833,123.413,-150.146,62.439
5.1834,96.8628,-157.745,59.3262
5.1835,71.228,-153.992,46.9666
5.1836,53.3752,-135.04,39.8254
5.1837,38.7268,-103.088,34.4238
5.1838,33.0505,-71.8689,32.2266
5.1839,38.5437,-54.1077,33.8745
5.184,61.0657,-63.446,48.6145
5.1841,88.8977,-88.0737,60.791
5.1842,119.476,-107.3,68.9392
5.1843,152.069,-119.934,75.8057
5.1844,178.07,-124.146,71.0449
5.1845,189.972,-114.349,63.1714
5.1846,196.472,-78.5522,46.5088
5.1847,178.711,-43.3044,50.5371
5.1848,149.414,-12.085,46.1426
5.1849,118.744,5.40161,44.8608
5.185,93.4753,8.97217,44.1284
5.1851,75.531,-0.640869,43.396
5.1852,74.4324,-11.0779,44.4031
5.1853,86.9751,-19.7754,52.1851
5.1854,103.912,-20.2332,59.1431
5.1855,121.674,-9.61304,54.4739
5.1856,138.519,15.8386,50.4456
5.1857,150.604,44.4946,44.9524
5.1858,145.203,61.7065,37.0789
5.1859,122.772,66.5588,27.7405
5.186,95.3064,66.5588,17.4866
5.1861,57.7698,54.1077,10.2539
5.1862,14.0991,34.5154,11.7188
5.1863,-22.522,18.8599,16.9373
5.1864,-37.0789,17.4866,18.5852
5.1865,-26.3672,25.6348,22.8882
5.1866,4.76074,37.0789,30.7617
5.1867,53.5583,41.8396,61.615
5.1868,98.6023,17.8528,102.814
5.1869,63.5376,-42.2058,98.877
5.187,-35.614,-130.188,90.4541
5.1871,-122.864,-212.585,75.6226
5.1872,-199.219,-275.94,71.4111
5.1873,-238.312,-318.146,82.3059
5.1874,-222.565,-328.4,106.11
5.1875,-184.204,-312.836,132.568
5.1876,-115.356,-274.2,136.322
5.1877,-26.001,-227.875,124.054
5.1878,61.9812,-190.613,117.004
5.1879,126.343,-171.387,114.075
5.188,170.38,-176.056,119.568
5.1881,187.408,-201.782,118.652
5.1882,187.408,-242.432,117.828
5.1883,169.373,-277.679,101.532
5.1884,143.646,-292.694,85.6018
5.1885,143.555,-281.342,83.8623
5.1886,151.428,-244.995,83.2214
5.1887,165.07,-204.254,77.3621
5.1888,194.733,-169.647,72.876
5.1889,227.325,-147.583,77.5452
5.189,256.073,-132.202,86.9751
5.1891,270.813,-137.054,92.926
5.1892,277.039,-147.034,100.8
5.1893,282.349,-147.858,108.215
5.1894,284.363,-141.357,113.159
5.1895,281.891,-128.998,102.448
5.1896,284.729,-102.081,101.715
5.1897,285.736,-63.0798,94.0247
5.1898,289.398,-24.353,94.2078
5.1899,288.116,6.50024,91.5527
5.19,277.313,25.5432,92.1936
5.1901,259.552,29.8462,96.6797
5.1902,240.417,30.4871,104.462
5.1903,230.621,32.6843,112.793
5.1904,230.255,45.6848,123.596
5.1905,229.431,60.6079,110.321
5.1906,236.298,82.3059,96.0388
5.1907,240.784,108.215,78.8269
5.1908,238.861,128.906,79.6509
5.1909,234.375,140.9,82.1228
5.191,221.924,147.034,83.313
5.1911,200.134,149.689,81.4819
5.1912,176.514,150.97,78.4607
5.1913,155.273,147.949,81.2988
5.1914,140.533,146.576,80.7495
5.1915,133.759,147.949,77.8198
5.1916,133.209,145.844,74.7986
5.1917,137.421,144.562,64.0869
5.1918,145.569,131.195,36.0718
5.1919,130.463,92.1936,10.7117
5.192,92.1021,3.66211,24.5361
5.1921,30.4871,-89.5386,34.3323
5.1922,-40.1001,-144.47,39.093
5.1923,-109.772,-158.569,27.832
5.1924,-155.823,-144.104,39.3677
5.1925,-170.746,-109.955,46.875
5.1926,-139.801,-83.0383,60.6079
5.1927,-84.5032,-53.5583,65.8264
5.1928,-27.0081,-38.7268,63.0798
5.1929,26.2756,-46.9666,56.2134
5.193,81.3904,-82.5806,56.3049
5.1931,125.427,-115.814,58.3191
5.1932,138.519,-138.336,66.1011
5.1933,122.498,-156.83,66.1011
5.1934,97.229,-163.513,59.8755
5.1935,74.1577,-150.879,45.1355
5.1936,54.657,-124.695,35.614
5.1937,37.262,-97.1375,32.3181
5.1938,33.5083,-70.6787,31.311
5.1939,43.5791,-58.0444,37.1704
5.194,68.2068,-69.8547,49.53
5.1941,94.574,-90.5457,61.7981
5.1942,121.765,-110.413,67.6575
5.1943,151.703,-123.779,72.3267
5.1944,175.598,-122.955,68.9392
5.1945,187.408,-109.955,57.8613
5.1946,186.035,-78.8269,50.7202
5.1947,172.577,-39.6423,46.875
5.1948,147.4,-12.1765,47.8821
5.1949,119.019,4.11987,45.6848
5.195,94.574,5.67627,49.3469
5.1951,78.0945,-4.11987,49.1638
5.1952,76.8127,-15.0146,45.7764
5.1953,90.1794,-25.2686,52.6428
5.1954,106.476,-23.1628,56.488
5.1955,121.948,-9.52148,53.6499
5.1956,138.519,17.395,49.53
5.1957,148.59,46.1426,43.3044
5.1958,142.548,63.9954,39.0015
5.1959,120.3,68.573,28.1067
5.196,92.8345,65.1855,20.2332
5.1961,58.4106,50.8118,14.2822
5.1962,16.6626,22.7966,16.9373
5.1963,-15.1062,23.9868,7.96509
5.1964,-32.2266,18.8599,18.4021
5.1965,-22.2473,29.5715,19.5923
5.1966,8.60596,40.0085,24.6277
5.1967,53.2837,44.6777,55.7556
5.1968,98.877,19.1345,99.4263
5.1969,63.9954,-42.3889,96.4966
5.197,-37.9028,-135.406,91.6443
5.1971,-131.287,-222.382,77.9114
5.1972,-205.994,-285.645,74.8901
5.1973,-241.699,-319.519,81.0242
5.1974,-224.762,-325.287,105.194
5.1975,-183.472,-304.138,134.491
5.1976,-113.525,-265.503,135.773
5.1977,-24.2615,-224.121,118.011
5.1978,64.6362,-190.338,114.807
5.1979,131.927,-175.232,114.441
5.198,173.401,-185.944,118.195
5.1981,192.81,-213.043,123.779
5.1982,191.162,-252.502,119.11
5.1983,165.436,-283.905,99.7925
5.1984,145.66,-297.455,86.6089
5.1985,143.005,-281.799,75.8972
5.1986,150.97,-243.713,76.1719
5.1987,169.647,-195.19,75.6226
5.1988,198.486,-158.752,74.3408
5.1989,231.079,-137.054,80.3833
5.199,256.073,-125.977,82.8552
5.1991,268.524,-137.97,93.6584
5.1992,277.679,-154.541,105.743
5.1993,284.912,-156.738,114.075
5.1994,285.645,-149.048,117.004
5.1995,285.004,-131.378,101.257
5.1996,286.011,-101.807,101.715
5.1997,284.729,-59.1431,92.7429
5.1998,286.926,-19.9585,99.3347
5.1999,289.673,11.4441,95.3979
5.2,278.229,29.2969,98.9685
5.2001,263.489,32.135,105.743
5.2002,246.094,27.3743,109.772
5.2003,235.382,29.7546,120.758
5.2004,234.375,44.3115,126.801
5.2005,234.741,62.0728,114.166
5.2006,240.692,85.8765,99.7009
5.2007,245.178,113.617,84.2285
5.2008,243.256,132.294,80.2917
5.2009,235.565,145.477,86.0596
5.201,224.945,153.9,87.0667
5.2011,202.332,155.365,88.5315
5.2012,177.246,155.09,84.4116
5.2013,156.738,154.266,83.7708
5.2014,141.907,152.802,88.9893
5.2015,133.575,155.914,83.0383
5.2016,135.223,153.534,83.6792
5.2017,143.555,154.358,81.8481
5.2018,150.421,138.977,48.2483
5.2019,125.519,94.3909,9.15527
5.202,81.5735,-9.70459,27.1912
5.2021,16.7542,-111.969,36.5295
5.2022,-51.9104,-160.309,41.6565
5.2023,-111.786,-163.055,35.4309
5.2024,-154.083,-139.069,46.5088
5.2025,-167.358,-106.842,50.1709
5.2026,-142.09,-81.1157,54.8401
5.2027,-85.8765,-51.6357,58.2275
5.2028,-28.1067,-33.5999,54.9316
5.2029,29.48,-43.2129,54.5654
5.203,85.4187,-86.4258,62.2559
5.2031,129.364,-122.131,62.5305
5.2032,142.639,-144.012,65.5518
5.2033,123.871,-158.295,60.4248
5.2034,98.5107,-164.337,57.2205
5.2035,73.4253,-153.534,43.7622
5.2036,55.1147,-125.519,36.7126
5.2037,37.9944,-91.0034,32.5928
5.2038,30.4871,-60.8826,31.8604
5.2039,38.3606,-52.2766,35.5225
5.204,61.5234,-71.3196,49.7131
5.2041,92.1936,-97.7783,65.094
5.2042,118.835,-116.821,73.2422
5.2043,149.139,-130.096,75.7141
5.2044,175.69,-128.265,69.8547
5.2045,190.247,-113.8,59.7839
5.2046,190.247,-80.3833,53.5583
5.2047,176.239,-37.7197,48.5229
5.2048,151.154,-7.96509,50.6287
5.2049,118.011,6.50024,44.5862
5.205,94.2078,4.85229,47.7905
5.2051,80.0171,-5.40161,49.6216
5.2052,74.7986,-14.0076,47.7905
5.2053,88.5315,-24.7192,55.3894
5.2054,105.743,-23.5291,59.5093
5.2055,120.941,-9.06372,55.3894
5.2056,137.329,17.8528,45.8679
5.2057,150.238,46.875,39.2761
5.2058,145.477,63.1714,37.8113
5.2059,123.047,68.2983,27.3743
5.206,96.9543,66.7419,20.4163
5.2061,60.6995,52.9175,10.6201
5.2062,14.9231,32.3181,8.5144
5.2063,-24.8108,16.3879,16.8457
5.2064,-40.4663,14.8315,19.5007
5.2065,-31.0364,24.8108,23.0713
5.2066,0,39.0015,31.0364
5.2067,48.2483,44.4946,60.8826
5.2068,99.0601,19.8669,106.842
5.2069,68.9392,-39.7339,104.187
5.207,-30.8533,-136.688,101.257
5.2071,-132.477,-234.833,78.5522
5.2072,-216.064,-304.596,79.2847
5.2073,-248.016,-332.794,82.6721
5.2074,-230.164,-327.85,108.49
5.2075,-186.035,-299.286,133.575
5.2076,-115.814,-259.277,134.033
5.2077,-26.7334,-217.529,119.019
5.2078,69.6716,-183.838,111.786
5.2079,141.632,-168.915,110.87
5.208,184.113,-182.373,121.582
5.2081,201.965,-214.325,126.801
5.2082,194.641,-257.355,123.047
5.2083,163.513,-285.461,104.828
5.2084,137.787,-291.687,83.4961
5.2085,132.111,-278.412,79.9255
5.2086,139.435,-242.249,74.1577
5.2087,160.034,-194.458,72.3267
5.2088,193.085,-155.365,80.2002
5.2089,229.614,-132.751,79.1931
5.209,258.087,-127.258,89.3555
5.2091,277.496,-144.287,98.6023
5.2092,284.637,-162.323,105.56
5.2093,286.102,-164.612,112.427
5.2094,286.377,-153.625,109.589
5.2095,283.539,-134.308,101.807
5.2096,282.715,-100.708,94.7571
5.2097,285.004,-55.9387,89.2639
5.2098,286.469,-13.3667,97.1375
5.2099,285.004,18.3105,94.8486
5.21,277.679,32.6843,99.7925
5.2101,261.383,34.6069,102.814
5.2102,243.073,24.9939,108.765
5.2103,234.741,24.9023,120.3
5.2104,236.664,33.4167,126.068
5.2105,237.762,50.8118,116.364
5.2106,244.812,87.8906,95.5811
5.2107,246.918,121.857,81.8481
5.2108,239.41,137.878,75.0732
5.2109,232.178,148.499,76.9043
5.211,220.367,154.449,81.9397
5.2111,198.761,156.555,83.9539
5.2112,176.605,153.9,80.2002
5.2113,156.555,150.055,83.313
5.2114,141.174,147.217,94.2993
5.2115,135.132,147.491,87.7991
5.2116,135.773,148.499,85.3271
5.2117,140.442,143.097,79.1931
5.2118,147.583,139.801,39.4592
5.2119,131.012,104.095,8.42285
5.212,86.9751,9.97925,22.8882
5.2121,22.7051,-94.3909,35.8887
5.2122,-52.4597,-156.738,38.5437
5.2123,-122.314,-176.514,29.7546
5.2124,-167.908,-159.027,40.3748
5.2125,-175.323,-115.997,48.6145
5.2126,-140.35,-75.8972,55.9387
5.2127,-79.9255,-41.9312,61.9812
5.2128,-19.4092,-25.0854,55.3894
5.2129,37.4451,-36.3464,53.1006
5.213,91.9189,-75.3479,55.5725
5.2131,133.301,-113.8,60.0586
5.2132,141.724,-144.47,66.2842
5.2133,120.941,-164.246,67.4744
5.2134,94.1162,-170.105,60.6995
5.2135,63.9038,-157.471,42.2058
5.2136,44.4031,-129.456,35.9802
5.2137,32.8674,-95.6726,30.8533
5.2138,29.1138,-66.4673,32.2266
5.2139,43.8538,-51.2695,36.1633
5.214,68.573,-62.439,47.4243
5.2141,98.6938,-88.9893,65.3687
5.2142,125.244,-113.159,70.5872
5.2143,151.703,-130.096,76.5381
5.2144,172.577,-133.759,69.1223
5.2145,184.387,-118.744,60.3333
5.2146,183.929,-92.1021,50.354
5.2147,170.837,-40.2832,46.1426
5.2148,149.414,-5.95093,47.7905
5.2149,117.737,11.3525,47.4243
5.215,95.0317,13.3667,50.5371
5.2151,76.9958,2.01416,51.7273
5.2152,73.7,-14.74,46.1426
5.2153,84.5947,-29.1138,53.2837
5.2154,101.074,-29.2053,56.2134
5.2155,117.279,-13.3667,55.8472
5.2156,135.04,15.3809,46.875
5.2157,149.872,45.1355,42.572
5.2158,144.928,64.27,34.2407
5.2159,123.138,70.9534,25.9094
5.216,94.9402,68.6646,18.1274
5.2161,59.3262,55.5725,12.9089
5.2162,13.1836,32.7759,7.50732
5.2163,-25.7263,16.1133,16.2964
5.2164,-40.741,16.571,17.2119
5.2165,-33.6914,23.0713,20.6909
5.2166,-6.13403,36.1633,27.832
5.2167,40.4663,41.8396,56.0303
5.2168,92.1021,21.4233,97.229
5.2169,68.9392,-34.5154,95.4895
5.217,-22.2473,-121.399,91.2781
5.2171,-117.371,-216.705,75.0732
5.2172,-196.472,-291.046,80.2917
5.2173,-235.199,-331.97,80.9326
5.2174,-226.593,-340.118,104.187
5.2175,-187.958,-317.78,130.188
5.2176,-124.603,-268.25,131.287
5.2177,-37.4451,-215.79,120.85
5.2178,55.2063,-178.802,114.532
5.2179,130.005,-158.02,114.532
5.218,178.162,-167.45,121.582
5.2181,201.691,-204.895,126.343
5.2182,195.831,-253.326,121.49
5.2183,173.492,-292.328,106.934
5.2184,149.872,-304.047,88.5315
5.2185,138.428,-289.307,83.2214
5.2186,142.456,-254.15,79.4678
5.2187,150.879,-204.62,71.228
5.2188,177.979,-161.224,74.8901
5.2189,219.91,-129.456,78.2776
5.219,254.608,-119.659,87.7991
5.2191,274.475,-131.653,100.067
5.2192,288.757,-153.992,108.398
5.2193,298.187,-163.605,119.934
5.2194,292.603,-157.288,112.701
5.2195,287.75,-141.541,101.715
5.2196,285.736,-107.574,102.814
5.2197,285.37,-64.5447,96.9543
5.2198,284.637,-22.2473,96.9543
5.2199,282.44,17.6697,93.5669
5.22,271.454,41.0156,94.574
5.2201,251.862,45.3186,100.891
5.2202,242.157,36.1633,111.694
5.2203,235.199,30.2124,120.209
5.2204,234.833,35.7056,123.413
5.2205,240.784,54.0161,112.427
5.2206,245.911,77.8198,99.4263
5.2207,249.298,107.941,83.9539
5.2208,242.523,134.308,76.7212
5.2209,232.635,149.414,81.0242
5.221,220.551,155.548,83.5876
5.2211,197.479,160.95,83.9539
5.2212,174.225,155.457,80.8411
5.2213,151.978,148.499,84.2285
5.2214,135.773,144.47,94.0247
5.2215,128.448,140.625,88.4399
5.2216,130.463,141.174,84.4116
5.2217,142.273,142.273,79.3762
5.2218,149.689,132.385,44.3115
5.2219,128.265,96.8628,13.4583
5.222,87.8906,5.67627,20.3247
5.2221,24.9023,-89.8132,34.9731
5.2222,-45.7764,-144.836,41.3818
5.2223,-109.772,-163.239,33.6914
5.2224,-162.415,-156.006,45.9595
5.2225,-175.598,-126.434,49.7131
5.2226,-146.484,-88.3484,56.0303
5.2227,-88.1653,-53.3752,61.8896
5.2228,-27.0081,-29.8462,57.0374
5.2229,29.7546,-38.8184,55.8472
5.223,87.7991,-73.6084,59.3262
5.2231,134.766,-108.215,59.6924
5.2232,144.653,-136.78,62.9883
5.2233,125.793,-162.964,66.1926
5.2234,103.18,-172.943,60.0586
5.2235,74.9817,-166.901,45.2271
5.2236,52.7344,-139.526,38.6353
5.2237,36.7126,-103.088,33.1421
5.2238,29.9377,-67.6575,31.9519
5.2239,40.3748,-50.8118,35.5225
5.224,66.4673,-59.967,48.1567
5.2241,95.9473,-82.1228,63.9954
5.2242,125.885,-105.103,73.7
5.2243,154.907,-124.878,79.1016
5.2244,175.598,-133.85,70.4041
5.2245,187.5,-123.322,62.3474
5.2246,187.225,-90.5457,54.7485
5.2247,170.288,-49.2554,47.1497
5.2248,147.4,-14.8315,47.9736
5.2249,119.659,6.50024,46.1426
5.225,93.8416,11.1694,45.9595
5.2251,77.5452,4.30298,48.1567
5.2252,79.834,-7.50732,50.0793
5.2253,89.3555,-17.6697,54.5654
5.2254,103.821,-23.3459,58.6853
5.2255,121.765,-12.085,58.0444
5.2256,135.956,12.9089,50.0793
5.2257,149.597,39.2761,44.1284
5.2258,143.555,58.8684,36.6211
5.2259,121.033,68.0237,28.7476
5.226,96.6797,68.8477,19.6838
5.2261,63.7207,57.6782,11.9019
5.2262,17.5781,38.6353,12.9089
5.2263,-16.4795,22.7966,17.8528
5.2264,-31.7688,19.043,19.4092
5.2265,-25.2686,24.353,21.698
5.2266,2.83813,36.438,27.832
5.2267,47.9736,41.4734,60.4248
5.2268,94.8486,21.9727,99.5178
5.2269,66.925,-32.959,97.7783
5.227,-22.7051,-120.758,91.095
5.2271,-117.828,-210.571,78.9185
5.2272,-197.479,-284.454,78.9185
5.2273,-236.755,-328.857,84.2285
5.2274,-226.41,-341.125,109.039
5.2275,-185.669,-316.772,132.751
5.2276,-121.765,-271.088,134.766
5.2277,-35.5225,-224.487,122.864
5.2278,58.8684,-185.12,117.92
5.2279,127.35,-166.901,115.723
5.228,173.95,-174.225,120.85
5.2281,199.219,-204.712,125.977
5.2282,192.444,-247.65,120.209
5.2283,173.859,-283.447,105.835
5.2284,150.787,-299.561,87.0667
5.2285,145.386,-288.574,83.1299
5.2286,148.773,-253.235,74.7986
5.2287,158.844,-208.099,68.7561
5.2288,186.127,-166.077,72.7844
5.2289,226.868,-132.477,83.1299
5.229,250.397,-121.307,89.6301
5.2291,263.763,-134.857,95.1233
5.2292,280.792,-148.315,108.673
5.2293,291.412,-154.266,115.814
5.2294,290.771,-153.442,109.039
5.2295,288.757,-145.294,104.645
5.2296,291.412,-112.335,101.715
5.2297,286.285,-65.3687,92.5598
5.2298,287.659,-21.698,91.5527
5.2299,286.926,13.916,90.3625
5.23,278.412,34.5154,97.9614
5.2301,255.341,40.1001,97.0459
5.2302,240.875,37.262,111.328
5.2303,233.551,38.8184,118.011
5.2304,229.065,42.7551,125.519
5.2305,238.037,53.833,119.385
5.2306,242.34,76.355,103.18
5.2307,248.566,108.582,90.271
5.2308,240.051,129.73,78.6438
5.2309,232.361,142.914,80.1086
5.231,222.382,151.428,82.7637
5.2311,198.853,158.661,82.489
5.2312,177.155,159.302,79.3762
5.2313,158.02,156.372,84.8694
5.2314,143.28,149.78,90.8203
5.2315,133.209,146.576,86.5173
5.2316,135.315,146.484,79.1016
5.2317,143.555,148.865,73.9746
5.2318,146.667,140.167,36.6211
5.2319,134.033,104.736,10.7117
5.232,102.631,11.8103,21.2402
5.2321,33.6914,-85.968,34.9731
5.2322,-42.2058,-147.217,39.6423
5.2323,-110.229,-167.908,31.4941
5.2324,-164.612,-158.203,41.1072
5.2325,-180.45,-124.42,45.5933
5.2326,-150.879,-88.2568,54.2908
5.2327,-91.0034,-52.4597,60.791
5.2328,-28.0151,-26.5503,55.9387
5.2329,29.2969,-34.6985,54.1077
5.233,88.0737,-69.1223,57.1289
5.2331,135.498,-104.187,57.9529
5.2332,142.914,-133.667,60.9741
5.2333,127.899,-158.02,66.6504
5.2334,103.18,-169.098,59.8755
5.2335,72.876,-162.872,47.3328
5.2336,49.6216,-136.871,35.1563
5.2337,33.6914,-103.363,33.1421
5.2338,24.9939,-69.2139,33.5999
5.2339,36.0718,-51.2695,35.0647
5.234,61.7065,-61.615,47.4243
5.2341,91.6443,-84.3201,60.791
5.2342,122.498,-103.912,70.8618
5.2343,151.245,-122.681,72.5098
5.2344,172.485,-130.554,65.918
5.2345,185.028,-120.85,60.6995
5.2346,185.852,-88.0737,48.5229
5.2347,171.661,-45.9595,45.3186
5.2348,147.949,-8.88062,47.1497
5.2349,119.568,11.1694,46.6919
5.235,94.8486,12.4512,48.3398
5.2351,77.5452,2.38037,44.3115
5.2352,75.7141,-10.3455,47.4243
5.2353,83.9539,-21.3318,49.53
5.2354,98.9685,-27.0996,57.2205
5.2355,119.293,-14.0991,58.2275
5.2356,135.681,12.4512,52.6428
5.2357,151.337,43.0298,44.9524
5.2358,145.935,62.5305,33.0505
5.2359,123.322,70.8618,25.9094
5.236,102.539,75.8972,9.33838
5.2361,61.615,56.0303,12.7258
5.2362,19.5007,35.4309,10.8032
5.2363,-17.2119,20.874,14.5569
5.2364,-32.6843,17.3035,18.6768
5.2365,-28.1982,23.7122,22.9797
5.2366,-1.83105,36.0718,25.8179
5.2367,41.0156,43.396,48.8892
5.2368,93.8416,24.6277,93.2922
5.2369,72.2351,-28.1067,93.6584
5.237,-18.5852,-117.737,93.3838
5.2371,-113.068,-206.635,76.0803
5.2372,-191.345,-282.623,77.5452
5.2373,-235.382,-329.224,80.0171
5.2374,-231.262,-343.231,103.271
5.2375,-187.958,-321.899,130.188
5.2376,-126.801,-276.215,128.632
5.2377,-37.9028,-227.509,124.146
5.2378,58.136,-183.563,115.906
5.2379,126.343,-164.154,119.019
5.238,172.119,-167.542,118.561
5.2381,196.472,-199.036,124.146
5.2382,188.873,-242.34,117.737
5.2383,171.112,-281.616,103.638
5.2384,150.146,-299.561,84.2285
5.2385,142.548,-290.863,83.1299
5.2386,146.21,-254.883,68.0237
5.2387,160.4,-207.642,74.7986
5.2388,190.155,-163.422,77.0874
5.2389,221.741,-136.505,78.2776
5.239,248.657,-122.681,80.4749
5.2391,270.355,-130.28,91.0034
5.2392,283.997,-146.851,105.377
5.2393,293.152,-153.809,115.082
5.2394,293.976,-154.449,114.258
5.2395,286.102,-142.914,110.046
5.2396,280.243,-107.849,99.5178
5.2397,278.412,-62.0728,95.3064
5.2398,275.208,-21.7896,92.5598
5.2399,276.031,13.092,90.1794
5.24,275.391,34.6069,92.4683
5.2401,261.841,37.6282,98.7854
5.2402,249.481,36.5295,110.779
5.2403,239.136,32.3181,114.99
5.2404,236.664,38.6353,122.131
5.2405,238.129,55.2063,117.004
5.2406,241.608,78.5522,102.356
5.2407,244.354,111.328,83.4045
5.2408,237.396,130.737,78.7354
5.2409,230.621,144.012,79.2847
5.241,216.614,153.259,80.4749
5.2411,196.655,159.119,81.0242
5.2412,177.246,160.217,81.1157
5.2413,160.492,157.288,85.6934
5.2414,148.59,150.513,89.5386
5.2415,141.174,147.308,87.7075
5.2416,138.428,150.33,80.0171
5.2417,139.709,151.428,90.8203
5.2418,140.533,126.343,42.8467
5.2419,112.152,80.8411,8.88062
