DynoWare,Version 2.5.1.2
Path:,C:\Users\Administrator\Desktop\20180315\
Filename:,6-n6000f1500ap3ae25.dwd
Config ID:,6-n6000f1500ap3ae25.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:, 
Time:, 
Sampling rate [Hz]:,10000
Measuring time [s]:,50
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,500001
Cycle interval:,0
Cycle No:,1
Time,Fx,Fy,Fz
2.0042,347.534,-69.7632,58.136
2.0043,366.028,-72.9675,84.8694
2.0044,397.797,-109.955,110.321
2.0045,447.968,-166.809,145.844
2.0046,494.385,-191.437,145.203
2.0047,530.914,-173.95,134.491
2.0048,547.302,-107.849,103.363
2.0049,535.309,-30.1208,90.9119
2.005,502.899,53.1006,70.6787
2.0051,452.362,118.103,74.707
2.0052,390.747,168.732,88.8062
2.0053,309.998,180.45,92.2852
2.0054,247.467,154.449,108.032
2.0055,235.291,117.462,116.089
2.0056,255.432,99.2432,135.864
2.0057,291.412,123.322,147.217
2.0058,341.309,167.358,132.294
2.0059,383.057,202.789,98.2361
2.006,397.339,238.678,67.3828
2.0061,378.662,267.975,58.0444
2.0062,331.879,286.56,58.5022
2.0063,269.165,293.701,58.3191
2.0064,202.606,302.124,67.4744
2.0065,148.59,288.3,68.9392
2.0066,123.779,269.257,69.2139
2.0067,140.625,266.327,76.6296
2.0068,199.677,276.764,85.4187
2.0069,352.753,268.341,97.7783
2.007,448.334,210.754,68.2068
2.0071,414.642,48.7061,72.9675
2.0072,314.484,-154.633,55.2979
2.0073,114.258,-335.083,35.3394
2.0074,-133.759,-428.192,10.3455
2.0075,-302.399,-378.204,29.48
2.0076,-376.648,-269.806,53.9246
2.0077,-395.142,-177.795,72.6013
2.0078,-315.033,-114.349,94.2993
2.0079,-176.239,-104.004,95.3979
2.008,-4.48608,-128.998,99.9756
2.0081,178.619,-174.5,110.779
2.0082,319.794,-247.467,147.858
2.0083,395.233,-330.414,173.767
2.0084,387.268,-366.577,155.64
2.0085,323.273,-359.436,114.99
2.0086,247.009,-321.259,70.4956
2.0087,170.38,-257.904,45.9595
2.0088,108.948,-173.676,39.3677
2.0089,86.8835,-96.4966,26.4587
2.009,100.25,-58.136,10.0708
2.0091,144.836,-76.4465,24.9939
2.0092,217.438,-142.548,65.7349
2.0093,301.483,-215.149,108.856
2.0094,367.95,-250.122,131.195
2.0095,408.325,-245.819,132.935
2.0096,417.297,-203.43,94.3909
2.0097,410.797,-127.533,59.1431
2.0098,383.423,-27.5574,45.7764
2.0099,327.942,58.5022,53.4668
2.01,275.665,110.87,55.3894
2.0101,223.114,113.617,66.7419
2.0102,182.098,67.0166,63.2629
2.0103,169.373,8.23975,57.5867
2.0104,178.528,-28.8391,72.9675
2.0105,202.057,-37.8113,107.941
2.0106,233.826,-10.9863,133.667
2.0107,272.552,58.4106,117.462
2.0108,286.652,138.977,81.1157
2.0109,275.208,191.62,52.2766
2.011,239.685,207.55,44.0369
2.0111,193.542,192.902,41.8396
2.0112,139.435,148.499,40.741
2.0113,80.3833,95.2148,26.001
2.0114,28.656,53.9246,10.2539
2.0115,3.11279,29.3884,15.1978
2.0116,4.21143,43.396,35.7056
2.0117,30.5786,88.1653,63.8123
2.0118,89.447,147.034,90.9119
2.0119,147.858,176.88,71.9604
2.012,238.403,160.95,97.7783
2.0121,228.058,68.8477,95.5811
2.0122,69.6716,-176.056,130.371
2.0123,-139.252,-429.932,101.624
2.0124,-265.137,-611.389,87.3413
2.0125,-350.83,-668.701,62.8052
2.0126,-353.119,-637.482,117.004
2.0127,-272.736,-524.414,143.188
2.0128,-171.204,-409.79,166.534
2.0129,-47.7905,-292.877,146.393
2.013,76.9958,-205.353,125.793
2.0131,219.086,-164.978,114.441
2.0132,323.09,-201.233,120.3
2.0133,405.762,-287.109,160.4
2.0134,442.017,-391.022,168.365
2.0135,425.354,-479.462,155.548
2.0136,395.508,-497.406,105.652
2.0137,371.704,-449.524,49.9878
2.0138,355.316,-369.873,29.3884
2.0139,338.47,-267.7,27.5574
2.014,346.436,-159.393,36.0718
2.0141,362.823,-87.3413,32.5012
2.0142,385.986,-73.4253,66.5588
2.0143,409.882,-104.187,97.8699
2.0144,418.579,-146.484,132.477
2.0145,453.827,-194.458,133.392
2.0146,482.666,-196.106,133.575
2.0147,500.702,-169.464,115.54
2.0148,523.407,-105.927,93.0176
2.0149,520.386,-15.2893,86.9751
2.015,489.532,83.0383,87.1582
2.0151,446.32,149.597,84.137
2.0152,390.564,174.408,97.7783
2.0153,327.393,160.126,103.18
2.0154,272.827,126.343,115.631
2.0155,258.087,99.7009,129.639
2.0156,265.961,99.5178,147.4
2.0157,293.06,127.075,146.301
2.0158,338.654,168.457,127.899
2.0159,380.127,221.191,86.7004
2.016,386.169,262.848,69.9463
2.0161,359.07,283.356,55.481
2.0162,329.132,287.933,64.3616
2.0163,286.285,290.131,65.7349
2.0164,220.093,284.18,74.7986
2.0165,172.119,281.708,87.2498
2.0166,175.598,293.427,109.955
2.0167,220.459,298.004,94.574
2.0168,336.914,305.786,70.6787
2.0169,461.151,236.755,92.3767
2.017,383.972,81.2988,80.9326
2.0171,245.636,-62.7136,63.2629
2.0172,270.355,-132.477,38.269
2.0173,157.562,-203.064,28.8391
2.0174,-101.99,-336.456,56.0303
2.0175,-301.758,-467.102,57.312
2.0176,-397.064,-447.235,64.3616
2.0177,-404.663,-266.235,34.5154
2.0178,-312.653,-112.885,74.5239
2.0179,-159.21,-92.7429,128.54
2.018,-21.4233,-148.407,143.097
2.0181,175.232,-163.605,127.991
2.0182,307.709,-189.606,114.349
2.0183,369.232,-260.559,137.054
2.0184,369.598,-359.894,134.583
2.0185,353.485,-406.952,121.948
2.0186,303.223,-364.197,97.1375
2.0187,200.317,-247.101,60.791
2.0188,101.257,-142.639,25.4517
2.0189,73.8831,-111.237,1.19019
2.019,102.448,-134.674,25.9094
2.0191,140.259,-111.42,58.6853
2.0192,194.916,-106.842,70.4041
2.0193,273.743,-153.442,74.2493
2.0194,346.344,-219.543,95.3979
2.0195,400.085,-247.009,115.173
2.0196,431.305,-211.029,108.307
2.0197,420.135,-117.92,84.2285
2.0198,385.986,-27.1912,66.1926
2.0199,348.175,16.6626,42.7551
2.02,315.674,61.2488,38.4521
2.0201,244.812,94.7571,41.4734
2.0202,174.133,96.405,59.3262
2.0203,157.471,40.0085,71.9604
2.0204,172.211,-10.5286,97.8699
2.0205,178.802,-26.7334,109.406
2.0206,205.902,6.13403,95.6726
2.0207,254.15,63.0798,86.6089
2.0208,270.905,105.652,85.8765
2.0209,265.686,145.02,103.271
2.021,259.735,184.387,84.137
2.0211,240.234,208.099,14.9231
2.0212,159.21,179.169,-2.28882
2.0213,79.7424,110.962,29.48
2.0214,27.2827,57.6782,47.3328
2.0215,6.50024,52.1851,22.7051
2.0216,-3.02124,70.9534,6.22559
2.0217,-1.09863,96.3135,20.1416
2.0218,54.9316,124.603,61.7981
2.0219,156.921,172.302,67.0166
2.022,262.573,172.028,106.018
2.0221,225.769,33.783,91.0034
2.0222,45.1355,-217.621,97.8699
2.0223,-121.399,-456.573,84.8694
2.0224,-213.867,-573.578,81.8481
2.0225,-295.074,-602.142,94.7571
2.0226,-320.343,-597.382,125.977
2.0227,-294.983,-587.585,156.464
2.0228,-217.072,-488.434,160.4
2.0229,-100.983,-328.857,128.265
2.023,29.5715,-201.508,118.378
2.0231,188.049,-166.718,121.857
2.0232,321.35,-200.958,136.597
2.0233,413.361,-267.975,159.21
2.0234,441.284,-337.372,127.716
2.0235,436.707,-414.734,117.737
2.0236,417.664,-475.8,87.8906
2.0237,403.015,-496.216,75.9888
2.0238,368.774,-427.643,40.741
2.0239,340.485,-276.123,32.3181
2.024,329.315,-142.731,28.3813
2.0241,319.244,-96.0388,28.1982
2.0242,344.238,-90.1794,49.9878
2.0243,383.789,-95.6726,77.4536
2.0244,427.002,-126.16,113.983
2.0245,474.609,-155.548,131.104
2.0246,511.047,-174.042,129.181
2.0247,534.576,-175.049,119.11
2.0248,532.654,-110.504,109.406
2.0249,510.773,-23.9868,90.7288
2.025,463.257,54.5654,78.8269
2.0251,419.769,114.532,75.6226
2.0252,371.887,163.33,74.8901
2.0253,317.322,176.605,93.8416
2.0254,272.827,163.33,107.666
2.0255,256.165,124.786,143.738
2.0256,278.778,111.877,150.879
2.0257,304.138,121.948,144.562
2.0258,336.273,158.569,112.244
2.0259,369.049,202.606,83.5876
2.026,378.021,237.305,70.4956
2.0261,357.056,263.947,69.0308
2.0262,326.752,297.546,63.5376
2.0263,294.25,320.435,62.7136
2.0264,234.741,316.864,67.8406
2.0265,191.803,302.032,89.1724
2.0266,229.065,286.102,111.877
2.0267,311.737,269.897,97.6868
2.0268,348.633,246.46,58.8684
2.0269,374.268,172.394,89.5386
2.027,360.26,93.6584,70.8618
2.0271,333.984,18.8599,59.967
2.0272,293.793,-39.1846,37.1704
2.0273,120.483,-202.789,39.2761
2.0274,-160.858,-386.353,38.0859
2.0275,-342.224,-464.264,26.4587
2.0276,-373.718,-367.31,45.2271
2.0277,-354.218,-206.635,63.1714
2.0278,-284.088,-133.484,107.758
2.0279,-155.914,-156.647,141.632
2.028,14.74,-188.965,129.73
2.0281,190.613,-174.408,103.088
2.0282,297.638,-191.437,111.694
2.0283,363.098,-273.834,139.435
2.0284,364.655,-359.528,132.568
2.0285,326.294,-359.711,110.687
2.0286,249.207,-281.067,65.0024
2.0287,157.928,-208.74,45.1355
2.0288,96.405,-173.859,26.2756
2.0289,98.7854,-169.922,26.2756
2.029,131.744,-144.012,28.2898
2.0291,169.281,-91.4612,40.5579
2.0292,218.353,-95.6726,60.6995
2.0293,289.581,-164.337,72.5098
2.0294,360.809,-227.783,111.053
2.0295,390.015,-230.347,125.702
2.0296,393.494,-177.063,104.37
2.0297,390.198,-107.025,69.5801
2.0298,369.507,-50.2625,58.2275
2.0299,339.752,2.83813,53.009
2.03,293.884,67.8406,46.051
2.0301,227.325,103.363,55.7556
2.0302,183.746,82.7637,67.5659
2.0303,175.323,27.9236,76.5381
2.0304,182.831,-15.8386,87.616
2.0305,188.965,-9.42993,95.7642
2.0306,214.783,27.7405,99.7925
2.0307,254.333,59.3262,105.469
2.0308,268.524,100.8,100.067
2.0309,263.855,150.513,76.9958
2.031,245.911,192.902,37.1704
2.0311,213.043,200.958,23.8953
2.0312,149.689,158.844,32.8674
2.0313,90.3625,98.7854,45.7764
2.0314,56.3049,74.7986,25.0854
2.0315,31.5857,88.3484,3.75366
2.0316,32.5012,117.188,18.1274
2.0317,63.5376,159.393,46.5088
2.0318,154.633,195.557,91.9189
2.0319,250.305,229.523,86.9751
2.032,264.038,156.006,99.0601
2.0321,156.097,-36.8958,84.5032
2.0322,-12.4512,-272.278,102.631
2.0323,-144.104,-439.178,83.313
2.0324,-239.96,-516.632,67.3828
2.0325,-275.848,-544.006,84.3201
2.0326,-236.206,-553.619,127.625
2.0327,-176.147,-533.478,149.414
2.0328,-127.991,-475.708,148.132
2.0329,-52.4597,-367.035,131.744
2.033,50.354,-261.658,124.054
2.0331,145.752,-217.621,120.667
2.0332,248.291,-218.719,136.505
2.0333,324.738,-254.7,146.484
2.0334,360.809,-341.4,141.357
2.0335,401.917,-430.481,117.004
2.0336,442.291,-477.539,86.2427
2.0337,452.362,-458.313,67.1082
2.0338,436.981,-365.662,57.8613
2.0339,398.346,-248.749,52.1851
2.034,353.943,-168.365,48.7976
2.0341,327.942,-136.139,48.4314
2.0342,325.653,-126.251,56.7627
2.0343,358.795,-122.498,77.3621
2.0344,408.417,-134.308,114.258
2.0345,446.045,-151.062,131.378
2.0346,487.152,-154.541,127.625
2.0347,536.865,-130.829,110.138
2.0348,549.316,-78.9185,105.743
2.0349,539.795,-21.5149,100.891
2.035,508.026,40.741,86.4258
2.0351,458.405,94.9402,85.2356
2.0352,375.641,146.027,88.1653
2.0353,299.286,156.097,100.983
2.0354,247.375,139.435,103.638
2.0355,232.91,131.012,130.829
2.0356,264.587,132.66,138.885
2.0357,311.005,148.865,138.885
2.0358,366.394,186.127,123.322
2.0359,397.705,207.458,95.5811
2.036,393.677,226.868,79.2847
2.0361,368.683,251.038,71.5942
2.0362,315.765,273.468,64.8193
2.0363,241.974,285.461,69.5801
2.0364,181.549,301.392,65.3687
2.0365,172.211,301.941,76.2634
2.0366,216.431,303.131,73.4253
2.0367,300.568,303.772,96.9543
2.0368,415.741,292.877,124.969
2.0369,493.744,229.706,116.455
2.037,468.475,128.998,79.1931
2.0371,409.424,-21.8811,69.0308
2.0372,282.349,-150.146,41.748
2.0373,79.1016,-309.174,56.8542
2.0374,-204.987,-407.593,29.2053
2.0375,-395.508,-418.396,47.1497
2.0376,-449.89,-286.743,28.4729
2.0377,-397.888,-125.977,52.7344
2.0378,-277.039,-52.4597,85.8765
2.0379,-126.617,-100.8,123.23
2.038,68.6646,-169.647,136.505
2.0381,243.439,-227.051,138.245
2.0382,369.049,-291.87,147.034
2.0383,403.107,-361.542,146.942
2.0384,357.88,-398.895,152.344
2.0385,283.813,-363.373,112.152
2.0386,185.394,-272.369,78.0029
2.0387,103.363,-172.028,34.2407
2.0388,58.4106,-121.582,16.9373
2.0389,77.2705,-106.201,8.78906
2.039,141.815,-108.032,32.5012
2.0391,210.571,-117.096,59.8755
2.0392,264.404,-152.527,82.3975
2.0393,326.66,-222.107,91.3696
2.0394,379.12,-265.869,115.265
2.0395,403.931,-260.376,113.068
2.0396,408.142,-189.056,90.8203
2.0397,395.233,-82.9468,57.0374
2.0398,364.929,10.1624,51.7273
2.0399,315.491,74.1577,43.5791
2.04,256.897,101.807,48.1567
2.0401,200.592,89.9963,55.3894
2.0402,167.633,41.1072,74.6155
2.0403,171.57,-21.0571,91.0034
2.0404,197.571,-57.1289,98.4192
2.0405,221.924,-38.7268,109.314
2.0406,256.989,13.7329,107.391
2.0407,279.877,80.8411,97.3206
2.0408,287.567,142.822,82.489
2.0409,269.531,188.049,72.7844
2.041,232.544,217.255,48.7976
2.0411,193.634,206.726,33.1421
2.0412,125.061,143.463,28.8391
2.0413,55.8472,71.7773,33.4167
2.0414,8.97217,29.0222,22.0642
2.0415,-5.95093,30.9448,20.9656
2.0416,7.14111,72.2351,20.4163
2.0417,61.5234,150.055,45.1355
2.0418,165.161,242.34,75.6226
2.0419,255.432,295.532,54.5654
2.042,315.765,230.713,98.2361
2.0421,247.742,21.3318,101.715
2.0422,44.9524,-261.566,112.244
2.0423,-138.519,-482.483,80.7495
2.0424,-252.319,-609.009,78.6438
2.0425,-325.47,-641.052,88.0737
2.0426,-313.934,-632.538,130.096
2.0427,-258.545,-562.958,162.14
2.0428,-172.028,-432.953,166.992
2.0429,-76.9043,-281.525,121.399
2.043,53.3752,-190.155,106.384
2.0431,183.472,-171.936,118.561
2.0432,288.94,-222.931,151.245
2.0433,358.337,-282.349,164.886
2.0434,395.325,-372.894,152.161
2.0435,413.818,-473.419,131.378
2.0436,425.446,-532.013,91.6443
2.0437,423.889,-486.969,56.3049
2.0438,411.896,-378.113,45.6848
2.0439,376.831,-236.298,39.4592
2.044,353.394,-129.272,42.2058
2.0441,346.436,-85.6934,48.4314
2.0442,352.295,-86.6089,65.094
2.0443,369.232,-106.476,89.1724
2.0444,401.917,-154.083,119.202
2.0445,441.559,-197.937,130.92
2.0446,482.849,-212.494,124.878
2.0447,525.787,-167.908,110.87
2.0448,541.351,-91.6443,98.6023
2.0449,537.231,2.92969,89.0808
2.045,516.357,77.6367,89.6301
2.0451,467.834,138.702,94.1162
2.0452,390.198,165.527,101.624
2.0453,306.061,159.485,110.229
2.0454,234.558,127.899,116.18
2.0455,212.219,100.342,130.096
2.0456,246.094,95.9473,140.259
2.0457,297.913,126.801,136.047
2.0458,359.711,177.887,124.786
2.0459,412.354,220.093,87.0667
2.046,419.495,252.686,68.3899
2.0461,397.705,283.539,63.2629
2.0462,346.161,302.49,69.0308
2.0463,279.419,312.286,75.8972
2.0464,215.424,312.836,80.3833
2.0465,178.436,306.976,94.2078
2.0466,191.437,300.842,115.54
2.0467,264.679,290.497,93.2922
2.0468,387.36,281.25,78.4607
2.0469,461.334,216.522,72.2351
2.047,421.875,85.5103,91.9189
2.0471,378.571,-32.2266,74.2493
2.0472,372.711,-92.2852,44.4031
2.0473,184.387,-188.141,39.917
2.0474,-142.09,-357.88,42.8467
2.0475,-375.092,-461.517,47.6074
2.0476,-464.081,-392.212,28.0151
2.0477,-440.918,-210.297,34.2407
2.0478,-334.808,-90.8203,81.3904
2.0479,-180.817,-100.342,140.533
2.048,4.39453,-168.823,157.654
2.0481,225.128,-193.451,125.793
2.0482,371.796,-228.333,122.681
2.0483,417.847,-302.582,134.949
2.0484,414.185,-377.38,145.111
2.0485,363.098,-388.275,116.73
2.0486,248.932,-311.554,99.4263
2.0487,122.864,-188.965,43.8538
2.0488,32.5012,-126.709,7.14111
2.0489,32.135,-130.005,-8.88062
2.049,94.1162,-141.541,18.4021
2.0491,164.429,-113.068,55.6641
2.0492,243.622,-116.913,73.4253
2.0493,330.505,-171.844,95.0317
2.0494,395.874,-237.946,116.638
2.0495,423.431,-260.742,117.188
2.0496,432.77,-201.05,97.7783
2.0497,410.156,-96.8628,71.1365
2.0498,362.823,-21.2402,61.4319
2.0499,311.462,29.7546,46.2341
2.05,263.489,74.4324,42.2058
2.0501,197.296,106.018,49.6216
2.0502,160.492,85.8765,63.9954
2.0503,170.38,17.0288,98.9685
2.0504,204.62,-37.7197,110.687
2.0505,215.79,-39.4592,112.061
2.0506,243.53,2.10571,99.9756
2.0507,278.87,60.6995,87.3413
2.0508,275.848,105.927,92.2852
2.0509,249.023,155.365,92.926
2.051,235.107,208.191,61.7065
2.0511,207.092,218.628,20.1416
2.0512,133.667,171.936,1.83105
2.0513,67.4744,93.2007,27.4658
2.0514,36.3464,47.6074,33.1421
2.0515,14.4653,47.7905,19.3176
2.0516,0.183105,74.2493,12.7258
2.0517,22.522,108.582,39.8254
2.0518,87.4329,160.767,68.3899
2.0519,192.352,227.142,67.8406
2.052,285.736,218.994,97.5952
2.0521,234.375,55.0232,95.7642
2.0522,53.833,-214.142,110.779
2.0523,-109.68,-452.911,93.5669
2.0524,-223.846,-577.789,73.5168
2.0525,-306.702,-614.136,82.9468
2.0526,-312.744,-622.375,127.625
2.0527,-255.707,-582.458,171.387
2.0528,-163.147,-459.045,174.683
2.0529,-63.446,-303.223,138.153
2.053,47.4243,-213.318,114.899
2.0531,172.852,-204.987,105.286
2.0532,280.609,-235.84,135.406
2.0533,356.415,-269.348,151.337
2.0534,392.944,-321.716,153.9
2.0535,405.029,-419.495,142.822
2.0536,401.642,-511.505,99.0601
2.0537,401.276,-515.35,59.7839
2.0538,394.409,-413.361,36.2549
2.0539,380.676,-261.566,48.0652
2.054,360.168,-149.139,49.9878
2.0541,334.991,-109.772,45.3186
2.0542,348.267,-96.4966,54.3823
2.0543,381.317,-95.3979,83.1299
2.0544,410.706,-129.913,108.49
2.0545,455.75,-182.922,142.365
2.0546,494.751,-206.085,143.555
2.0547,523.773,-180.817,128.906
2.0548,535.126,-101.99,101.532
2.0549,522.125,-25.0854,90.3625
2.055,498.322,40.8325,89.447
2.0551,466.278,98.4192,94.2993
2.0552,408.875,151.978,103.912
2.0553,318.329,159.485,112.885
2.0554,255.066,141.449,116.547
2.0555,232.727,106.75,129.73
2.0556,260.284,98.7854,153.717
2.0557,300.018,130.92,154.541
2.0558,353.851,176.239,137.054
2.0559,399.078,205.902,105.011
2.056,417.206,227.875,81.5735
2.0561,397.888,252.96,70.0378
2.0562,348.358,281.708,58.0444
2.0563,292.236,301.758,56.9458
2.0564,239.502,300.934,75.7141
2.0565,182.922,285.645,88.8977
2.0566,156.555,288.849,89.2639
2.0567,197.662,295.807,70.4956
2.0568,296.814,305.237,40.1917
2.0569,430.023,245.636,90.4541
2.057,434.418,121.765,88.8062
2.0571,397.43,-32.5928,99.2432
2.0572,387.268,-97.5952,32.3181
2.0573,218.353,-218.811,26.7334
2.0574,-113.068,-400.909,37.262
2.0575,-349.365,-500.702,51.8188
2.0576,-444.031,-389.191,45.7764
2.0577,-438.263,-176.239,39.1846
2.0578,-343.872,-48.3398,70.3125
2.0579,-209.106,-74.0662,121.399
2.058,-26.7334,-151.978,141.998
2.0581,198.12,-187.042,118.744
2.0582,349.274,-220.917,121.124
2.0583,418.304,-311.462,146.759
2.0584,429.016,-401.733,152.252
2.0585,382.416,-423.065,127.716
2.0586,279.694,-343.414,98.6023
2.0587,143.555,-207.367,54.7485
2.0588,37.6282,-125.793,11.9019
2.0589,30.3955,-109.222,-13.4583
2.059,88.3484,-108.124,4.02832
2.0591,154.083,-88.2568,48.1567
2.0592,226.044,-96.8628,77.5452
2.0593,310.638,-177.979,94.6655
2.0594,385.071,-255.524,115.631
2.0595,433.136,-281.067,128.448
2.0596,442.291,-225.037,99.6094
2.0597,422.15,-115.265,74.1577
2.0598,376.099,-25.7263,57.7698
2.0599,328.674,37.7197,52.9175
2.06,275.482,95.2148,36.8042
2.0601,203.43,128.357,50.6287
2.0602,155.457,101.807,55.0232
2.0603,161.133,21.9727,76.7212
2.0604,191.162,-40.3748,97.8699
2.0605,209.473,-52.002,121.948
2.0606,249.847,-6.95801,109.863
2.0607,289.948,59.6924,92.926
2.0608,293.06,118.469,86.792
2.0609,265.778,163.605,86.792
2.061,241.699,210.938,57.312
2.0611,212.128,226.41,19.5923
2.0612,137.604,174.133,5.95093
2.0613,61.9812,97.3206,25.177
2.0614,32.8674,48.9807,34.6069
2.0615,27.6489,50.7202,30.0293
2.0616,27.0996,87.2498,29.2053
2.0617,58.96,135.864,58.8684
2.0618,125.61,184.479,79.2847
2.0619,213.593,227.875,65.2771
2.062,283.813,208.099,78.4607
2.0621,229.248,36.7126,88.2568
2.0622,14.6484,-230.164,100.8
2.0623,-190.155,-463.715,90.9119
2.0624,-322.906,-576.508,74.2493
2.0625,-421.783,-597.015,69.0308
2.0626,-431.946,-621.735,121.033
2.0627,-352.02,-592.896,158.752
2.0628,-208.557,-463.989,166.901
2.0629,-56.0303,-291.595,150.055
2.063,91.2781,-202.24,139.16
2.0631,224.03,-203.613,131.47
2.0632,334.991,-272.644,151.611
2.0633,407.41,-309.723,159.485
2.0634,413.361,-351.013,162.689
2.0635,402.008,-442.749,141.357
2.0636,383.148,-519.653,105.835
2.0637,372.528,-505.371,62.7136
2.0638,360.26,-407.318,27.4658
2.0639,349.64,-256.714,28.656
2.064,350.098,-151.978,41.6565
2.0641,360.352,-135.59,63.446
2.0642,382.874,-130.92,76.355
2.0643,410.156,-127.167,100.433
2.0644,418.671,-142.548,124.146
2.0645,460.052,-199.127,131.104
2.0646,499.146,-223.389,146.851
2.0647,523.224,-190.887,132.66
2.0648,534.21,-102.905,114.532
2.0649,530.365,-2.56348,109.406
2.065,501.526,61.1572,95.8557
2.0651,471.771,93.2922,107.483
2.0652,419.586,136.963,113.342
2.0653,335.175,144.653,135.132
2.0654,270.721,119.934,134.491
2.0655,253.693,83.8623,142.09
2.0656,278.961,74.4324,162.048
2.0657,319.885,120.575,161.041
2.0658,365.021,181.641,140.259
2.0659,413.177,220.825,109.497
2.066,435.425,239.319,91.1865
2.0661,412.445,255.524,77.179
2.0662,367.767,271.637,63.5376
2.0663,300.842,284.821,50.4456
2.0664,233.093,280.151,72.6929
2.0665,162.415,263.672,81.4819
2.0666,139.343,269.531,73.5168
2.0667,210.022,279.602,63.0798
2.0668,353.302,284.821,82.6721
2.0669,495.392,239.594,119.934
2.067,535.858,153.809,114.899
2.0671,479.187,29.0222,86.4258
2.0672,337.83,-138.519,54.1077
2.0673,106.75,-334.9,31.4941
2.0674,-170.654,-484.406,28.5645
2.0675,-391.937,-500.061,50.9033
2.0676,-488.251,-375.641,71.3196
2.0677,-467.01,-197.113,65.8264
2.0678,-358.154,-101.44,80.4749
2.0679,-176.422,-107.208,108.398
2.068,37.3535,-132.843,125.885
2.0681,232.635,-142.548,130.188
2.0682,370.331,-218.903,149.414
2.0683,444.214,-324.829,154.083
2.0684,422.516,-397.614,149.414
2.0685,356.873,-400.543,121.399
2.0686,255.524,-338.837,83.0383
2.0687,137.238,-253.326,44.3115
2.0688,65.1855,-181,18.4937
2.0689,59.4177,-121.765,1.83105
2.069,92.926,-72.052,6.22559
2.0691,150.513,-50.9949,32.5012
2.0692,223.938,-103.18,83.8623
2.0693,300.751,-193.817,107.208
2.0694,371.704,-260.834,123.505
2.0695,419.861,-260.468,115.723
2.0696,434.143,-213.409,100.8
2.0697,419.861,-135.864,70.0378
2.0698,395.142,-46.051,52.3682
2.0699,360.718,46.1426,57.8613
2.07,299.561,116.455,48.7061
2.0701,224.579,130.737,51.8188
2.0702,172.394,89.9048,51.6357
2.0703,151.611,14.6484,70.4956
2.0704,157.196,-36.2549,93.8416
2.0705,180.817,-43.9453,117.737
2.0706,217.712,-9.70459,125.336
2.0707,264.038,51.0864,103.363
2.0708,292.694,117.371,78.0945
2.0709,303.406,177.887,71.7773
2.071,288.391,216.431,51.178
2.0711,242.523,215.24,36.438
2.0712,178.162,178.07,25.9094
2.0713,97.9614,119.568,26.001
2.0714,29.6631,74.3408,24.353
2.0715,-9.97925,58.0444,20.5078
2.0716,-23.1628,70.6787,35.9802
2.0717,6.7749,113.8,50.8118
2.0718,77.4536,178.894,56.3965
2.0719,183.929,232.635,38.5437
2.072,293.06,227.692,80.2002
2.0721,337.738,99.884,127.167
2.0722,171.021,-149.231,107.391
2.0723,-103.638,-453.735,90.4541
2.0724,-340.027,-690.216,51.3611
2.0725,-466.644,-760.345,72.7844
2.0726,-500.61,-706.329,107.208
2.0727,-445.221,-565.796,166.718
